timestamp;x;y;z;w
1432030383501014;-0.379883;0.397949;0.757019;0.352417
1432030383530982;-0.378906;0.405396;0.754333;0.350769
1432030383540016;-0.377686;0.41333;0.751221;0.349426
1432030383561007;-0.376709;0.42218;0.747375;0.348083
1432030383583072;-0.37793;0.429993;0.74292;0.346863
1432030383600056;-0.380981;0.436584;0.738037;0.345581
1432030383621072;-0.384644;0.442078;0.73291;0.34552
1432030383643092;-0.387939;0.445984;0.728088;0.347046
1432030383660070;-0.390991;0.450989;0.721924;0.350037
1432030383680247;-0.394714;0.457092;0.714172;0.353821
1432030383703267;-0.399536;0.463196;0.705261;0.358276
1432030383719233;-0.403564;0.468933;0.696777;0.362854
1432030383741233;-0.407715;0.474243;0.687866;0.368286
1432030383763307;-0.411133;0.479431;0.678467;0.375122
1432030383787267;-0.41333;0.485596;0.66803;0.383423
1432030383800336;-0.414246;0.493164;0.656311;0.392822
1432030383823458;-0.41449;0.500793;0.64386;0.403442
1432030383839410;-0.413879;0.507935;0.631226;0.414978
1432030383860483;-0.412476;0.514099;0.618835;0.427246
1432030383883468;-0.411194;0.519226;0.60614;0.440247
1432030383899575;-0.410095;0.523987;0.592834;0.453613
1432030383920726;-0.408752;0.528503;0.578918;0.467346
1432030383942717;-0.409302;0.53302;0.561707;0.482422
1432030383959704;-0.40863;0.536804;0.543762;0.499146
1432030383980767;-0.406311;0.539795;0.525208;0.517273
1432030384002889;-0.40271;0.542358;0.506104;0.536194
1432030384019844;-0.398376;0.544434;0.486511;0.555054
1432030384040916;-0.393921;0.546326;0.466736;0.57312
1432030384062931;-0.389099;0.548279;0.44696;0.590027
1432030384079916;-0.38324;0.550903;0.427063;0.605957
1432030384100959;-0.375671;0.554443;0.406799;0.621216
1432030384122974;-0.366272;0.558716;0.386902;0.635559
1432030384139933;-0.355469;0.56311;0.368652;0.64856
1432030384161005;-0.344116;0.567383;0.352783;0.659668
1432030384182971;-0.333191;0.571167;0.34021;0.668518
1432030384200002;-0.322815;0.574158;0.330017;0.676147
1432030384221038;-0.310913;0.577881;0.322266;0.682251
1432030384243171;-0.297546;0.582458;0.3172;0.686646
1432030384259184;-0.283936;0.587097;0.315063;0.689453
1432030384281170;-0.270569;0.591309;0.315796;0.690918
1432030384303213;-0.257935;0.594971;0.31897;0.691101
1432030384319223;-0.246338;0.598267;0.324158;0.690125
1432030384340207;-0.235596;0.601074;0.330933;0.688171
1432030384363255;-0.226074;0.603394;0.338989;0.685425
1432030384379246;-0.21814;0.605042;0.347717;0.682129
1432030384402225;-0.21167;0.605957;0.356567;0.678772
1432030384423296;-0.206238;0.606445;0.364929;0.675598
1432030384439282;-0.201721;0.606567;0.372498;0.672729
1432030384462267;-0.197815;0.606628;0.378967;0.670227
1432030384483339;-0.194458;0.606812;0.384216;0.66803
1432030384499324;-0.191772;0.606934;0.388611;0.666138
1432030384522310;-0.18988;0.607178;0.392273;0.664307
1432030384543365;-0.188782;0.6073;0.395386;0.66272
1432030384559344;-0.188293;0.607239;0.398254;0.661194
1432030384582357;-0.188416;0.606995;0.401184;0.659607
1432030384603423;-0.189392;0.606384;0.404419;0.657898
1432030384619409;-0.191162;0.605469;0.407837;0.656067
1432030384642424;-0.19342;0.60437;0.411072;0.654419
1432030384663467;-0.195374;0.603333;0.413818;0.653076
1432030384679421;-0.196411;0.602783;0.41571;0.652039
1432030384702544;-0.196533;0.602661;0.41687;0.651367
1432030384723589;-0.195984;0.602966;0.417419;0.650879
1432030384739598;-0.194702;0.603577;0.417419;0.650757
1432030384761698;-0.192932;0.604309;0.416992;0.650879
1432030384783763;-0.190796;0.605286;0.416077;0.651123
1432030384798745;-0.188721;0.606323;0.414917;0.651489
1432030384821870;-0.186951;0.6073;0.413696;0.651917
1432030384851920;-0.185852;0.607971;0.412415;0.652466
1432030384858923;-0.185425;0.608337;0.41095;0.653137
1432030384880939;-0.185547;0.608459;0.409119;0.654114
1432030384903956;-0.185913;0.608582;0.406555;0.655457
1432030384918940;-0.186279;0.608887;0.403137;0.657227
1432030384940986;-0.186401;0.609375;0.398804;0.659363
1432030384963944;-0.18634;0.609863;0.39386;0.661865
1432030384979009;-0.18634;0.610413;0.388611;0.664551
1432030385001025;-0.186523;0.61084;0.383057;0.667236
1432030385024013;-0.187073;0.611023;0.377625;0.670044
1432030385039051;-0.187988;0.610962;0.372253;0.672852
1432030385061069;-0.18927;0.610657;0.366821;0.67572
1432030385084083;-0.190613;0.610352;0.36145;0.678589
1432030385099095;-0.191895;0.609924;0.356018;0.681458
1432030385121182;-0.192993;0.609497;0.350708;0.684204
1432030385144201;-0.194031;0.609131;0.345459;0.68689
1432030385159154;-0.194885;0.608704;0.340454;0.689575
1432030385181320;-0.195557;0.608398;0.335693;0.691956
1432030385204308;-0.196167;0.608032;0.33136;0.694214
1432030385218346;-0.196655;0.607605;0.327271;0.69635
1432030385241468;-0.196838;0.607239;0.323547;0.698364
1432030385263486;-0.196655;0.606995;0.320251;0.700134
1432030385278496;-0.196167;0.606812;0.317505;0.70166
1432030385301617;-0.195557;0.60675;0.315308;0.702942
1432030385323632;-0.194885;0.606812;0.313721;0.703735
1432030385338648;-0.194336;0.606873;0.312927;0.704224
1432030385361664;-0.194031;0.606934;0.312683;0.704346
1432030385383673;-0.193909;0.606934;0.312988;0.704285
1432030385400658;-0.19397;0.606812;0.313782;0.704041
1432030385421672;-0.194092;0.606689;0.31488;0.703613
1432030385436710;-0.194153;0.606689;0.315979;0.703125
1432030385460700;-0.193787;0.606873;0.317261;0.702454
1432030385481690;-0.193237;0.607178;0.319031;0.701477
1432030385496726;-0.192993;0.607544;0.32135;0.700195
1432030385520714;-0.192993;0.607666;0.324341;0.69873
1432030385541740;-0.193115;0.607727;0.327637;0.697144
1432030385563908;-0.192993;0.607727;0.331238;0.695435
1432030385579894;-0.192627;0.60791;0.335144;0.693481
1432030385600937;-0.192444;0.607971;0.339661;0.691345
1432030385623952;-0.192627;0.607788;0.344666;0.688904
1432030385639939;-0.193054;0.607422;0.350098;0.68634
1432030385660977;-0.193787;0.606873;0.355835;0.683716
1432030385683965;-0.194763;0.605957;0.361755;0.681091
1432030385699979;-0.195801;0.605042;0.367676;0.678467
1432030385721000;-0.196777;0.604126;0.373352;0.675903
1432030385744036;-0.197754;0.60321;0.378845;0.67334
1432030385760023;-0.198669;0.602417;0.384033;0.670898
1432030385781063;-0.199707;0.601501;0.389099;0.668457
1432030385804079;-0.20105;0.600525;0.39386;0.666138
1432030385820054;-0.202576;0.599426;0.398499;0.663879
1432030385841104;-0.204407;0.598267;0.402954;0.661682
1432030385864118;-0.206543;0.597046;0.406921;0.659668
1432030385880106;-0.208801;0.596008;0.410095;0.657959
1432030385901151;-0.210632;0.595215;0.413086;0.65625
1432030385924245;-0.212402;0.59436;0.416504;0.654297
1432030385940231;-0.214417;0.593079;0.420349;0.652283
1432030385961299;-0.216492;0.591675;0.424438;0.650269
1432030385984256;-0.218506;0.590149;0.429321;0.647705
1432030386000277;-0.221619;0.588196;0.434937;0.644714
1432030386021341;-0.226257;0.58551;0.441101;0.641357
1432030386043433;-0.231506;0.582642;0.446899;0.638062
1432030386060447;-0.236572;0.580139;0.452148;0.634766
1432030386081489;-0.24115;0.578125;0.457092;0.631348
1432030386103504;-0.245544;0.576294;0.461792;0.62793
1432030386120488;-0.249756;0.574524;0.466125;0.624634
1432030386141533;-0.25354;0.573059;0.470093;0.62146
1432030386163549;-0.25708;0.571899;0.473816;0.618225
1432030386180532;-0.26062;0.57074;0.477356;0.615112
1432030386201573;-0.264099;0.56958;0.480652;0.612122
1432030386223753;-0.267517;0.56842;0.483948;0.609131
1432030386240705;-0.270935;0.567139;0.487427;0.606018
1432030386261757;-0.274475;0.566223;0.489441;0.603699
1432030386283794;-0.278809;0.565491;0.490845;0.601257
1432030386299775;-0.282471;0.564575;0.493774;0.597961
1432030386322792;-0.286377;0.563416;0.497131;0.594482
1432030386343835;-0.290527;0.561951;0.5;0.59137
1432030386359818;-0.293823;0.561768;0.500977;0.589111
1432030386382835;-0.296753;0.562683;0.501587;0.586182
1432030386403877;-0.297852;0.564453;0.503418;0.582336
1432030386419860;-0.299072;0.564331;0.507996;0.577881
1432030386449884;-0.30127;0.561829;0.513916;0.573975
1432030386463866;-0.302979;0.559448;0.518616;0.571167
1432030386479903;-0.302185;0.559509;0.521179;0.569153
1432030386502995;-0.298706;0.56189;0.522156;0.567688
1432030386524072;-0.294983;0.563477;0.525085;0.56543
1432030386540022;-0.293091;0.561768;0.530579;0.562988
1432030386563038;-0.291931;0.558899;0.536133;0.561157
1432030386584111;-0.291016;0.556458;0.53949;0.560791
1432030386600065;-0.28949;0.554749;0.541809;0.561035
1432030386623237;-0.287354;0.553528;0.543884;0.561401
1432030386644283;-0.286133;0.551697;0.546143;0.561584
1432030386659292;-0.285828;0.549072;0.549011;0.561523
1432030386682337;-0.285828;0.546692;0.551697;0.561218
1432030386704328;-0.285706;0.544983;0.553772;0.560913
1432030386719334;-0.286072;0.543823;0.555481;0.560181
1432030386742381;-0.287292;0.542419;0.55719;0.559204
1432030386764367;-0.289185;0.54071;0.559692;0.557373
1432030386779347;-0.291687;0.538513;0.562866;0.554993
1432030386802397;-0.294434;0.536499;0.566528;0.551758
1432030386823435;-0.296814;0.535156;0.570313;0.547852
1432030386839392;-0.298584;0.535217;0.573669;0.543396
1432030386862437;-0.300598;0.536011;0.576538;0.538391
1432030386883478;-0.30304;0.53772;0.578857;0.532776
1432030386899439;-0.305115;0.540466;0.581299;0.526123
1432030386922560;-0.306213;0.543823;0.585449;0.517395
1432030386945574;-0.307617;0.546387;0.592712;0.505432
1432030386959584;-0.310364;0.547668;0.603149;0.489746
1432030386982588;-0.313721;0.548096;0.616028;0.470703
1432030387003613;-0.317932;0.546509;0.630737;0.449829
1432030387019627;-0.323975;0.543884;0.645935;0.426514
1432030387042617;-0.330505;0.541443;0.662292;0.398621
1432030387065661;-0.338318;0.538208;0.679749;0.365723
1432030387079669;-0.346985;0.532715;0.698425;0.328552
1432030387102657;-0.35553;0.52533;0.717041;0.288757
1432030387123730;-0.361084;0.519958;0.732666;0.249695
1432030387139712;-0.36377;0.516785;0.745544;0.211548
1432030387162704;-0.366089;0.509888;0.758362;0.175598
1432030387183770;-0.367981;0.503967;0.76825;0.142517
1432030387199755;-0.369507;0.504578;0.771667;0.11554
1432030387221772;-0.370789;0.509216;0.77063;0.0964966
1432030387245757;-0.372314;0.517395;0.766052;0.0820923
1432030387259795;-0.374329;0.525085;0.760925;0.0709839
1432030387283784;-0.376709;0.529419;0.757507;0.0626831
1432030387304855;-0.380066;0.530151;0.755798;0.0566406
1432030387319838;-0.383606;0.531494;0.753357;0.0526123
1432030387341836;-0.387146;0.531555;0.75177;0.0487061
1432030387364899;-0.391541;0.523682;0.755188;0.0449219
1432030387379880;-0.3927;0.512878;0.762329;0.0396729
1432030387401867;-0.393188;0.506042;0.766785;0.0352783
1432030387424883;-0.389648;0.50061;0.7724;0.0297852
1432030387439923;-0.383972;0.500183;0.775635;0.0272827
1432030387461938;-0.378052;0.504883;0.775208;0.0332031
1432030387485128;-0.371521;0.510437;0.774231;0.0437622
1432030387506171;-0.362976;0.509033;0.778748;0.0509033
1432030387522155;-0.355042;0.50293;0.785828;0.0584106
1432030387545174;-0.347351;0.502197;0.788879;0.0685425
1432030387566319;-0.339722;0.50531;0.789246;0.0794678
1432030387582303;-0.330078;0.507751;0.79071;0.0891724
1432030387605319;-0.319946;0.509949;0.792603;0.0964966
1432030387626413;-0.310974;0.509705;0.795349;0.104187
1432030387642401;-0.304321;0.507507;0.797974;0.113953
1432030387665420;-0.297241;0.507629;0.799255;0.122986
1432030387686485;-0.289551;0.508911;0.799927;0.131104
1432030387702440;-0.282288;0.509399;0.800903;0.138916
1432030387725460;-0.275696;0.510254;0.801147;0.1474
1432030387746532;-0.270203;0.509583;0.801697;0.156555
1432030387762482;-0.266174;0.508545;0.801941;0.165405
1432030387785527;-0.264465;0.507446;0.80127;0.1745
1432030387806570;-0.264526;0.50592;0.799988;0.184387
1432030387822558;-0.267273;0.505005;0.797241;0.194519
1432030387845569;-0.270386;0.504028;0.794128;0.205383
1432030387866612;-0.26886;0.503113;0.792908;0.213989
1432030387882595;-0.268372;0.498596;0.793396;0.223145
1432030387905589;-0.266785;0.499512;0.790771;0.232178
1432030387926756;-0.264893;0.505005;0.785217;0.241028
1432030387941746;-0.263977;0.506287;0.782288;0.248718
1432030387965729;-0.264099;0.504517;0.78125;0.255615
1432030387986853;-0.265137;0.502197;0.780334;0.26178
1432030388001894;-0.268066;0.498901;0.779114;0.268616
1432030388024880;-0.269409;0.497681;0.777039;0.275452
1432030388045954;-0.270081;0.496521;0.774841;0.282898
1432030388061939;-0.27124;0.495667;0.772278;0.290283
1432030388084955;-0.272888;0.497375;0.768127;0.296814
1432030388105942;-0.276428;0.496033;0.765564;0.302307
1432030388121979;-0.281921;0.49176;0.764771;0.306213
1432030388145050;-0.289246;0.48645;0.76416;0.309387
1432030388166122;-0.297363;0.482788;0.76178;0.313171
1432030388183079;-0.306274;0.481445;0.757019;0.318176
1432030388205121;-0.316284;0.482178;0.749817;0.324341
1432030388228137;-0.327271;0.483459;0.741028;0.331604
1432030388250259;-0.339905;0.484985;0.730469;0.339966
1432030388264247;-0.353821;0.485596;0.718811;0.349731
1432030388288264;-0.369141;0.485901;0.705505;0.360291
1432030388302275;-0.385681;0.485352;0.690796;0.372009
1432030388332393;-0.401917;0.484741;0.674377;0.385559
1432030388347435;-0.416626;0.484802;0.656128;0.401001
1432030388368479;-0.429077;0.48645;0.635803;0.418274
1432030388384460;-0.439331;0.489624;0.613342;0.437073
1432030388407477;-0.447754;0.493835;0.588806;0.45697
1432030388428518;-0.455261;0.497925;0.563049;0.477173
1432030388444477;-0.461914;0.501282;0.536621;0.497314
1432030388467519;-0.467346;0.504456;0.508911;0.5177
1432030388488561;-0.471069;0.507141;0.480469;0.538513
1432030388504631;-0.473145;0.50885;0.451843;0.559448
1432030388527642;-0.473755;0.509644;0.424255;0.579407
1432030388548711;-0.473389;0.509583;0.398926;0.597534
1432030388564800;-0.471985;0.50946;0.375977;0.613342
1432030388587816;-0.468872;0.509827;0.356262;0.627136
1432030388608965;-0.462708;0.511108;0.341003;0.638977
1432030388624926;-0.453857;0.514221;0.329285;0.648926
1432030388647945;-0.44342;0.518799;0.321228;0.656494
1432030388669008;-0.43335;0.523621;0.317261;0.661316
1432030388685072;-0.423157;0.528687;0.31604;0.664429
1432030388698077;-0.412537;0.533997;0.317261;0.66626
1432030388721125;-0.402283;0.539246;0.321045;0.666504
1432030388744168;-0.393555;0.543884;0.327942;0.664612
1432030388758148;-0.386902;0.547363;0.337891;0.660645
1432030388781140;-0.381653;0.550171;0.349854;0.655151
1432030388804206;-0.376465;0.552551;0.362976;0.648926
1432030388818222;-0.371277;0.555054;0.375854;0.642456
1432030388840235;-0.366089;0.556702;0.388;0.63678
1432030388864239;-0.359802;0.557922;0.399353;0.632263
1432030388879239;-0.352051;0.559021;0.409363;0.629211
1432030388900278;-0.343201;0.560364;0.418762;0.626648
1432030388924269;-0.334351;0.561768;0.42804;0.624023
1432030388938304;-0.326172;0.562744;0.437317;0.620972
1432030388960320;-0.318726;0.563416;0.446594;0.617615
1432030388983411;-0.312256;0.563416;0.455688;0.614258
1432030388998558;-0.306763;0.562927;0.464783;0.610657
1432030389020544;-0.302246;0.561951;0.473633;0.606995
1432030389043531;-0.299255;0.559998;0.482666;0.603149
1432030389058543;-0.297424;0.557495;0.491882;0.598938
1432030389080617;-0.296265;0.55481;0.500916;0.594482
1432030389103603;-0.295654;0.552368;0.50885;0.590332
1432030389118624;-0.29541;0.549988;0.51593;0.586487
1432030389140658;-0.294922;0.548157;0.521667;0.583374
1432030389163674;-0.293945;0.547058;0.526123;0.580872
1432030389178658;-0.292603;0.546753;0.529236;0.579041
1432030389200805;-0.290955;0.54718;0.53125;0.577637
1432030389223824;-0.289368;0.548096;0.532349;0.576538
1432030389237833;-0.288269;0.549194;0.532593;0.575806
1432030389260799;-0.287598;0.550415;0.53186;0.575623
1432030389283866;-0.287048;0.552002;0.53009;0.57605
1432030389297821;-0.286316;0.554016;0.526917;0.577332
1432030389320894;-0.285339;0.556641;0.522278;0.579529
1432030389343997;-0.284058;0.559753;0.516541;0.582336
1432030389358005;-0.283142;0.562561;0.510315;0.585571
1432030389381024;-0.283264;0.56488;0.503967;0.588745
1432030389404098;-0.284119;0.566467;0.497986;0.591858
1432030389420049;-0.285583;0.567017;0.492432;0.595276
1432030389441093;-0.287659;0.567017;0.486816;0.598938
1432030389464138;-0.289856;0.566895;0.480957;0.602661
1432030389478147;-0.291748;0.566895;0.474731;0.606689
1432030389502135;-0.293152;0.567078;0.46814;0.610962
1432030389524156;-0.294373;0.567261;0.461548;0.615173
1432030389538190;-0.295959;0.567139;0.455261;0.619202
1432030389560315;-0.297913;0.566956;0.448975;0.623047
1432030389584301;-0.299622;0.566528;0.442993;0.626831
1432030389598338;-0.300476;0.565918;0.437927;0.630554
1432030389620354;-0.301208;0.565063;0.433838;0.633789
1432030389643475;-0.302246;0.563904;0.430481;0.636597
1432030389658489;-0.302917;0.562805;0.427246;0.639404
1432030389680611;-0.302246;0.562195;0.423828;0.642517
1432030389703628;-0.299988;0.562561;0.420166;0.645691
1432030389726643;-0.296997;0.563599;0.416809;0.648376
1432030389740654;-0.29364;0.564697;0.41394;0.650696
1432030389763670;-0.290344;0.565796;0.411987;0.652466
1432030389778653;-0.287476;0.566528;0.411072;0.653687
1432030389800701;-0.285278;0.566772;0.411194;0.654419
1432030389823712;-0.283447;0.56665;0.411804;0.654907
1432030389838696;-0.281067;0.566711;0.412659;0.655334
1432030389860740;-0.278503;0.567078;0.413757;0.655457
1432030389883860;-0.276001;0.567566;0.4151;0.655212
1432030389897839;-0.273743;0.567932;0.416748;0.654785
1432030389920887;-0.271606;0.568359;0.41864;0.654114
1432030389944010;-0.269592;0.568726;0.420837;0.653198
1432030389957991;-0.267944;0.568909;0.423401;0.6521
1432030389980979;-0.266357;0.568909;0.426147;0.65094
1432030390004129;-0.264587;0.568909;0.428894;0.649841
1432030390018109;-0.262634;0.56897;0.431702;0.648682
1432030390041125;-0.260681;0.569092;0.43457;0.647522
1432030390064177;-0.258545;0.569275;0.437317;0.646362
1432030390078180;-0.256165;0.569702;0.439941;0.645142
1432030390101231;-0.253845;0.570251;0.442505;0.643799
1432030390123272;-0.25177;0.570801;0.44519;0.642273
1432030390138284;-0.250488;0.571106;0.447937;0.640625
1432030390160300;-0.249939;0.570984;0.450745;0.638977
1432030390183317;-0.249817;0.570801;0.453186;0.63739
1432030390198278;-0.249939;0.57074;0.455322;0.635925
1432030390220341;-0.250488;0.570679;0.457153;0.634399
1432030390243358;-0.251465;0.570435;0.458679;0.633179
1432030390258342;-0.252563;0.57019;0.459778;0.632141
1432030390280354;-0.253662;0.570068;0.460388;0.631348
1432030390303400;-0.254761;0.570129;0.460571;0.630737
1432030390318411;-0.255859;0.570435;0.460388;0.630188
1432030390340369;-0.25708;0.570618;0.460083;0.629761
1432030390363441;-0.258423;0.570679;0.459656;0.629395
1432030390378452;-0.259888;0.570679;0.459106;0.629211
1432030390400469;-0.261292;0.57074;0.458374;0.629089
1432030390423486;-0.262512;0.570862;0.457581;0.629089
1432030390438498;-0.263794;0.570984;0.456726;0.629028
1432030390460512;-0.265076;0.571045;0.455872;0.629028
1432030390484471;-0.266357;0.571106;0.455139;0.629028
1432030390498540;-0.267517;0.571045;0.454468;0.629028
1432030390520555;-0.268799;0.570862;0.453796;0.62915
1432030390543521;-0.269897;0.570801;0.453003;0.629333
1432030390558582;-0.270813;0.570801;0.452087;0.629578
1432030390580596;-0.271545;0.570801;0.451172;0.629883
1432030390603590;-0.272156;0.570862;0.450134;0.630371
1432030390618604;-0.272583;0.570801;0.449158;0.63092
1432030390640638;-0.272583;0.570618;0.448669;0.631409
1432030390663632;-0.272278;0.570435;0.448303;0.631958
1432030390678639;-0.271179;0.570557;0.448242;0.632446
1432030390700681;-0.269348;0.570862;0.44812;0.632996
1432030390723669;-0.266418;0.571228;0.448608;0.633545
1432030390738683;-0.263428;0.571838;0.448547;0.634277
1432030390760669;-0.260254;0.571777;0.450562;0.634216
1432030390783713;-0.257751;0.570984;0.453918;0.633545
1432030390797837;-0.257019;0.568726;0.459229;0.63208
1432030390820847;-0.256592;0.565796;0.465515;0.63031
1432030390842862;-0.255493;0.562927;0.471924;0.62854
1432030390857978;-0.253601;0.56073;0.477905;0.626709
1432030390880999;-0.251526;0.558777;0.484558;0.624146
1432030390903009;-0.249817;0.556946;0.491028;0.62146
1432030390917995;-0.248291;0.554016;0.499268;0.618103
1432030390940983;-0.246277;0.551453;0.507629;0.614441
1432030390963127;-0.245667;0.547668;0.516541;0.610596
1432030390978169;-0.245117;0.544006;0.525269;0.606628
1432030391000290;-0.243958;0.542236;0.532104;0.602722
1432030391023306;-0.243347;0.5401;0.538757;0.598938
1432030391039308;-0.242737;0.538574;0.545227;0.594666
1432030391060323;-0.243408;0.536865;0.551575;0.590149
1432030391083397;-0.246338;0.53363;0.558533;0.585205
1432030391099385;-0.250122;0.530212;0.565125;0.580444
1432030391120428;-0.254822;0.527161;0.57019;0.576172
1432030391143439;-0.260742;0.523865;0.574524;0.572205
1432030391159424;-0.267578;0.520325;0.578247;0.568542
1432030391180467;-0.274902;0.517151;0.581116;0.565063
1432030391203549;-0.282776;0.514404;0.582825;0.561829
1432030391219538;-0.290955;0.511169;0.584351;0.559021
1432030391240605;-0.299438;0.509399;0.583801;0.556702
1432030391263590;-0.308533;0.508301;0.581726;0.554932
1432030391279576;-0.317139;0.508484;0.578979;0.552795
1432030391300724;-0.325867;0.509216;0.576782;0.549316
1432030391323711;-0.335388;0.508484;0.576111;0.544983
1432030391339701;-0.345764;0.50592;0.576843;0.5401
1432030391368771;-0.355591;0.503845;0.577393;0.534973
1432030391382781;-0.362793;0.50293;0.578003;0.530396
1432030391399764;-0.366699;0.505859;0.577271;0.525635
1432030391420885;-0.369019;0.510681;0.576416;0.520325
1432030391442932;-0.370605;0.515381;0.576233;0.514648
1432030391459914;-0.371643;0.521484;0.5755;0.508606
1432030391480902;-0.37262;0.52771;0.576172;0.50061
1432030391503062;-0.374756;0.532288;0.579529;0.490173
1432030391520015;-0.37915;0.534851;0.584656;0.477844
1432030391541087;-0.382324;0.537231;0.591125;0.464417
1432030391563107;-0.381104;0.543091;0.597961;0.449585
1432030391580058;-0.375854;0.55188;0.605591;0.432861
1432030391601107;-0.369202;0.558411;0.616882;0.413818
1432030391623148;-0.36499;0.561768;0.628784;0.394714
1432030391640100;-0.357971;0.565186;0.641602;0.375
1432030391670261;-0.347778;0.569824;0.654297;0.355225
1432030391683298;-0.335938;0.573486;0.668396;0.333862
1432030391699251;-0.322144;0.575134;0.684631;0.310974
1432030391720326;-0.307617;0.573608;0.702637;0.287354
1432030391743340;-0.292664;0.569519;0.721497;0.263306
1432030391759294;-0.277527;0.562683;0.741089;0.238831
1432030391783310;-0.263;0.554138;0.760132;0.214294
1432030391803383;-0.250183;0.54303;0.778687;0.18988
1432030391819340;-0.239258;0.53064;0.795898;0.166199
1432030391840409;-0.230591;0.517944;0.811157;0.14325
1432030391863425;-0.224854;0.504395;0.824768;0.121521
1432030391879383;-0.22168;0.489929;0.837097;0.100281
1432030391900449;-0.221497;0.474609;0.848022;0.0805664
1432030391923438;-0.224976;0.460022;0.856506;0.0638428
1432030391939542;-0.229797;0.449097;0.862;0.0491943
1432030391962632;-0.237671;0.440247;0.86499;0.0374146
1432030391983656;-0.248169;0.430847;0.867126;0.0288696
1432030391999664;-0.262512;0.421692;0.867554;0.0231934
1432030392021706;-0.280945;0.413208;0.865906;0.0228271
1432030392043696;-0.30011;0.399658;0.865784;0.024292
1432030392059683;-0.319031;0.378662;0.868408;0.026001
1432030392081728;-0.340027;0.353577;0.870911;0.0280762
1432030392103738;-0.361877;0.33136;0.870667;0.0328979
1432030392119750;-0.381714;0.311768;0.869202;0.0393066
1432030392141772;-0.399475;0.291992;0.867737;0.0471191
1432030392162807;-0.416504;0.273865;0.865051;0.0565186
1432030392179766;-0.432129;0.259033;0.861206;0.0669556
1432030392201847;-0.446045;0.24646;0.856873;0.0778198
1432030392222918;-0.460632;0.235413;0.851013;0.090271
1432030392239873;-0.472778;0.225891;0.84552;0.102356
1432030392261917;-0.484314;0.219055;0.839111;0.115173
1432030392283024;-0.494141;0.217712;0.831848;0.128174
1432030392300009;-0.501648;0.220337;0.824768;0.139709
1432030392321995;-0.507874;0.222351;0.818726;0.149353
1432030392343066;-0.513428;0.222717;0.813782;0.156616
1432030392360022;-0.518188;0.221863;0.809753;0.16272
1432030392390043;-0.522095;0.221313;0.806335;0.16803
1432030392403217;-0.525269;0.21936;0.803955;0.172058
1432030392419230;-0.527466;0.217651;0.802246;0.175354
1432030392442217;-0.529053;0.218018;0.800476;0.178223
1432030392463260;-0.527649;0.220825;0.800293;0.179626
1432030392479247;-0.524536;0.222778;0.801819;0.179688
1432030392502270;-0.522339;0.22522;0.80304;0.177368
1432030392523334;-0.519897;0.227966;0.804626;0.174072
1432030392539320;-0.516541;0.228149;0.807922;0.168518
1432030392562308;-0.511963;0.22644;0.812744;0.161377
1432030392583444;-0.505676;0.226563;0.817932;0.154541
1432030392599427;-0.498169;0.229248;0.822754;0.149353
1432030392622419;-0.489441;0.238098;0.826538;0.143372
1432030392643636;-0.477722;0.251282;0.830933;0.134766
1432030392658650;-0.464844;0.263855;0.835938;0.124146
1432030392681663;-0.45105;0.276184;0.841064;0.11322
1432030392703650;-0.436646;0.28772;0.846069;0.103394
1432030392718635;-0.424683;0.299072;0.849121;0.0960083
1432030392741675;-0.409058;0.314453;0.85199;0.0889893
1432030392763693;-0.395813;0.33252;0.85199;0.0821533
1432030392778702;-0.38324;0.346191;0.852905;0.0758667
1432030392800717;-0.370972;0.355957;0.854675;0.0717163
1432030392823763;-0.358032;0.365112;0.856506;0.069519
1432030392838773;-0.346741;0.37323;0.857544;0.0705566
1432030392861770;-0.337158;0.38208;0.857117;0.0752563
1432030392883805;-0.329468;0.391479;0.855103;0.083252
1432030392898817;-0.323242;0.397522;0.853455;0.0948486
1432030392921806;-0.31842;0.401917;0.85144;0.109985
1432030392943817;-0.317322;0.404541;0.847595;0.130737
1432030392959858;-0.317505;0.40979;0.84082;0.155701
1432030392980829;-0.319336;0.41394;0.832703;0.18219
1432030393003889;-0.32251;0.415894;0.82373;0.210754
1432030393019870;-0.326477;0.418152;0.812683;0.240784
1432030393040916;-0.329651;0.421997;0.799561;0.271851
1432030393064040;-0.332214;0.424683;0.78595;0.302368
1432030393080023;-0.336731;0.424072;0.772583;0.331299
1432030393101068;-0.344299;0.420776;0.75824;0.35968
1432030393124045;-0.350586;0.420349;0.741089;0.388733
1432030393140064;-0.354187;0.422119;0.723389;0.415955
1432030393161107;-0.357849;0.422363;0.707581;0.439148
1432030393184125;-0.362854;0.420044;0.693298;0.459473
1432030393200108;-0.366516;0.418274;0.680054;0.477661
1432030393221151;-0.367554;0.418091;0.667664;0.494202
1432030393244167;-0.365173;0.418152;0.658508;0.508118
1432030393260121;-0.362915;0.420044;0.646973;0.522644
1432030393281135;-0.363098;0.422668;0.633179;0.537109
1432030393304210;-0.361877;0.427185;0.619324;0.550354
1432030393326226;-0.360229;0.430969;0.607117;0.562012
1432030393341215;-0.359497;0.431213;0.597961;0.572021
1432030393364250;-0.360474;0.429932;0.589539;0.580994
1432030393380235;-0.359985;0.432129;0.57959;0.5896
1432030393401224;-0.357849;0.438416;0.568787;0.596802
1432030393423307;-0.354797;0.446289;0.55957;0.60144
1432030393440313;-0.351135;0.455139;0.55304;0.603088
